type,title,cast,country,rating,listed_in,cast_list,combination
Movie,mi shivajiraje bhosale boltoy,sachin khedekar  mahesh manjrekar  makarand anaspure,india,TV-14,"comedies, international movies, sci-fi & fantasy",Sachin Khedekar  Mahesh Manjrekar  Makarand Anaspure,"Movie TV-14 comedies, international movies, sci-fi & fantasy india sachin khedekar  mahesh manjrekar  makarand anaspure"
Movie,mi-5,peter firth  kit harington  jennifer ehle,united kingdom,R,"action & adventure, dramas, international movies",Peter Firth  Kit Harington  Jennifer Ehle,"Movie R action & adventure, dramas, international movies united kingdom peter firth  kit harington  jennifer ehle"
Movie,middle school: the worst years of my life,griffin gluck  lauren graham  rob riggle,"united states, cambodia",PG,"children & family movies, comedies",Griffin Gluck  Lauren Graham  Rob Riggle,"Movie PG children & family movies, comedies united states, cambodia griffin gluck  lauren graham  rob riggle"
Movie,midnight special,michael shannon  joel edgerton  kirsten dunst,"united states, greece",PG-13,"action & adventure, sci-fi & fantasy",Michael Shannon  Joel Edgerton  Kirsten Dunst,"Movie PG-13 action & adventure, sci-fi & fantasy united states, greece michael shannon  joel edgerton  kirsten dunst"
Movie,milk,sean penn  emile hirsch  josh brolin,united states,R,"dramas, independent movies, lgbtq movies",Sean Penn  Emile Hirsch  Josh Brolin,"Movie R dramas, independent movies, lgbtq movies united states sean penn  emile hirsch  josh brolin"
Movie,minnaminugu the firefly,surabhi lakshmi  krishnan balakrishnan  rebecca santhosh,india,TV-14,"dramas, international movies",Surabhi Lakshmi  Krishnan Balakrishnan  Rebecca Santhosh,"Movie TV-14 dramas, international movies india surabhi lakshmi  krishnan balakrishnan  rebecca santhosh"
Movie,miracle,kurt russell  patricia clarkson  noah emmerich,"canada, united states",PG,"children & family movies, dramas, sports movies",Kurt Russell  Patricia Clarkson  Noah Emmerich,"Movie PG children & family movies, dramas, sports movies canada, united states kurt russell  patricia clarkson  noah emmerich"
Movie,mirror mirror,julia roberts  lily collins  armie hammer,"united states, canada",PG,"children & family movies, comedies",Julia Roberts  Lily Collins  Armie Hammer,"Movie PG children & family movies, comedies united states, canada julia roberts  lily collins  armie hammer"
Movie,mirzya,harshvardhan kapoor  saiyami kher  anuj choudhry,india,TV-MA,"dramas, international movies, music & musicals",Harshvardhan Kapoor  Saiyami Kher  Anuj Choudhry,"Movie TV-MA dramas, international movies, music & musicals india harshvardhan kapoor  saiyami kher  anuj choudhry"
Movie,miss hokusai,anne watanabe  yutaka matsushige  gaku hamada,japan,PG-13,anime features,Anne Watanabe  Yutaka Matsushige  Gaku Hamada,Movie PG-13 anime features japan anne watanabe  yutaka matsushige  gaku hamada
Movie,miss julie,jessica chastain  colin farrell  samantha morton,"norway, united kingdom, france, ireland",PG-13,"dramas, international movies",Jessica Chastain  Colin Farrell  Samantha Morton,"Movie PG-13 dramas, international movies norway, united kingdom, france, ireland jessica chastain  colin farrell  samantha morton"
Movie,miss me this christmas,eva marcille  richard gant  redaric williams,united states,TV-14,romantic movies,Eva Marcille  Richard Gant  Redaric Williams,Movie TV-14 romantic movies united states eva marcille  richard gant  redaric williams
Movie,miss representation,unknown,united states,NR,documentaries,unknown,Movie NR documentaries united states unknown
Movie,miss sharon jones!,sharon jones,united states,TV-MA,"documentaries, music & musicals",Sharon Jones,"Movie TV-MA documentaries, music & musicals united states sharon jones"
Movie,miss stevens,lily rabe  timothée chalamet  lili reinhart,united states,NR,"dramas, independent movies",Lily Rabe  Timothée Chalamet  Lili Reinhart,"Movie NR dramas, independent movies united states lily rabe  timothée chalamet  lili reinhart"
Movie,mission control: the unsung heroes of apollo,unknown,"united states, united kingdom",TV-14,documentaries,unknown,"Movie TV-14 documentaries united states, united kingdom unknown"
Movie,mission of honor,iwan rheon  milo gibson  stefanie martini,"united kingdom, poland",TV-MA,"action & adventure, dramas",Iwan Rheon  Milo Gibson  Stefanie Martini,"Movie TV-MA action & adventure, dramas united kingdom, poland iwan rheon  milo gibson  stefanie martini"
Movie,mission: destroy love,bront palarae  maya karin  remy ishak,malaysia,TV-PG,"comedies, international movies, romantic movies",Bront Palarae  Maya Karin  Remy Ishak,"Movie TV-PG comedies, international movies, romantic movies malaysia bront palarae  maya karin  remy ishak"
Movie,mississippi grind,ryan reynolds  ben mendelsohn  sienna miller,united states,R,"dramas, independent movies",Ryan Reynolds  Ben Mendelsohn  Sienna Miller,"Movie R dramas, independent movies united states ryan reynolds  ben mendelsohn  sienna miller"
Movie,moh maya money,ranvir shorey  neha dhupia  devendra chowhan,india,TV-MA,"dramas, independent movies, international movies",Ranvir Shorey  Neha Dhupia  Devendra Chowhan,"Movie TV-MA dramas, independent movies, international movies india ranvir shorey  neha dhupia  devendra chowhan"
Movie,mohawk,kaniehtiio horn  eamon farren  justin rain,united states,TV-MA,"action & adventure, horror movies, independent movies",Kaniehtiio Horn  Eamon Farren  Justin Rain,"Movie TV-MA action & adventure, horror movies, independent movies united states kaniehtiio horn  eamon farren  justin rain"
Movie,mojave,garrett hedlund  oscar isaac  louise bourgoin,united states,R,"dramas, independent movies, thrillers",Garrett Hedlund  Oscar Isaac  Louise Bourgoin,"Movie R dramas, independent movies, thrillers united states garrett hedlund  oscar isaac  louise bourgoin"
Movie,mokalik (mechanic),tooni afolayan  ayo ogunshina  dayo akinpelu,nigeria,TV-14,"dramas, international movies",Tooni Afolayan  Ayo Ogunshina  Dayo Akinpelu,"Movie TV-14 dramas, international movies nigeria tooni afolayan  ayo ogunshina  dayo akinpelu"
Movie,molly's game,jessica chastain  idris elba  kevin costner,"china, canada, united states",R,dramas,Jessica Chastain  Idris Elba  Kevin Costner,"Movie R dramas china, canada, united states jessica chastain  idris elba  kevin costner"
Movie,mona lisa smile,julia roberts  kirsten dunst  julia stiles,united states,PG-13,dramas,Julia Roberts  Kirsten Dunst  Julia Stiles,Movie PG-13 dramas united states julia roberts  kirsten dunst  julia stiles
Movie,money,kellan lutz  jess weixler  jesse williams,"united states, spain",R,thrillers,Kellan Lutz  Jess Weixler  Jesse Williams,"Movie R thrillers united states, spain kellan lutz  jess weixler  jesse williams"
Movie,money talks,charlie sheen  chris tucker  heather locklear,united states,R,"action & adventure, comedies",Charlie Sheen  Chris Tucker  Heather Locklear,"Movie R action & adventure, comedies united states charlie sheen  chris tucker  heather locklear"
Movie,monkey up,jonathan mangum  erin allin o'reilly  kayden magnuson,canada,PG,"children & family movies, comedies",Jonathan Mangum  Erin Allin O'Reilly  Kayden Magnuson,"Movie PG children & family movies, comedies canada jonathan mangum  erin allin o'reilly  kayden magnuson"
Movie,monopoly (the bank of luck),mohamed mamdouh  mohammed tharwat  akram hosny,egypt,TV-MA,"comedies, international movies",Mohamed Mamdouh  Mohammed Tharwat  Akram Hosny,"Movie TV-MA comedies, international movies egypt mohamed mamdouh  mohammed tharwat  akram hosny"
Movie,monster family,celia imrie  emily watson  catherine tate,"germany, united kingdom",PG,children & family movies,Celia Imrie  Emily Watson  Catherine Tate,"Movie PG children & family movies germany, united kingdom celia imrie  emily watson  catherine tate"
Movie,monster high 13 wishes,erin fitzgerald  missi hale  marcus griffin,united states,TV-Y7,children & family movies,Erin Fitzgerald  Missi Hale  Marcus Griffin,Movie TV-Y7 children & family movies united states erin fitzgerald  missi hale  marcus griffin
Movie,"monster high: boo york, boo york",karen strassman  celeste henderson  wendee lee,united states,TV-Y7,"children & family movies, music & musicals",Karen Strassman  Celeste Henderson  Wendee Lee,"Movie TV-Y7 children & family movies, music & musicals united states karen strassman  celeste henderson  wendee lee"
Movie,monster high: escape from skull shores,kate higgins  debi derryberry  salli saffioti,united states,TV-Y7,children & family movies,Kate Higgins  Debi Derryberry  Salli Saffioti,Movie TV-Y7 children & family movies united states kate higgins  debi derryberry  salli saffioti
Movie,monster high: freaky fusion,cam clarke  audu paden  laura bailey,united states,TV-Y7,children & family movies,Cam Clarke  Audu Paden  Laura Bailey,Movie TV-Y7 children & family movies united states cam clarke  audu paden  laura bailey
Movie,monster high: friday night frights,laura bailey  ogie banks  cam clarke,united states,TV-Y7,children & family movies,Laura Bailey  Ogie Banks  Cam Clarke,Movie TV-Y7 children & family movies united states laura bailey  ogie banks  cam clarke
Movie,monster high: fright on!,kate higgins  debi derryberry  salli saffioti,united states,TV-Y7,children & family movies,Kate Higgins  Debi Derryberry  Salli Saffioti,Movie TV-Y7 children & family movies united states kate higgins  debi derryberry  salli saffioti
Movie,"monster high: frights, camera, action!",sue swan  kate higgins  celeste henderson,united states,TV-Y7,children & family movies,Sue Swan  Kate Higgins  Celeste Henderson,Movie TV-Y7 children & family movies united states sue swan  kate higgins  celeste henderson
Movie,monster high: ghouls rule,laura bailey  hank banks  cam clarke,united states,TV-Y7,children & family movies,Laura Bailey  Hank Banks  Cam Clarke,Movie TV-Y7 children & family movies united states laura bailey  hank banks  cam clarke
Movie,monster high: great scarrier reef,larissa galagher  kate higgins  debi derryberry,united states,TV-Y7,children & family movies,Larissa Galagher  Kate Higgins  Debi Derryberry,Movie TV-Y7 children & family movies united states larissa galagher  kate higgins  debi derryberry
Movie,monster high: haunted,unknown,united states,TV-Y7,children & family movies,unknown,Movie TV-Y7 children & family movies united states unknown
Movie,monster high: new ghoul at school,kate higgins  salli saffioti  debi derryberry,united states,TV-Y7,children & family movies,Kate Higgins  Salli Saffioti  Debi Derryberry,Movie TV-Y7 children & family movies united states kate higgins  salli saffioti  debi derryberry
Movie,"monster high: scaris, city of frights",laura bailey  cam clarke  erin fitzgerald,united states,TV-G,children & family movies,Laura Bailey  Cam Clarke  Erin Fitzgerald,Movie TV-G children & family movies united states laura bailey  cam clarke  erin fitzgerald
Movie,monster high: why do ghouls fall in love?,laura bailey  ogie banks  cam clarke,united states,TV-Y7,children & family movies,Laura Bailey  Ogie Banks  Cam Clarke,Movie TV-Y7 children & family movies united states laura bailey  ogie banks  cam clarke
Movie,monster-in-law,jennifer lopez  jane fonda  michael vartan,"united states, germany",PG-13,"comedies, romantic movies",Jennifer Lopez  Jane Fonda  Michael Vartan,"Movie PG-13 comedies, romantic movies united states, germany jennifer lopez  jane fonda  michael vartan"
Movie,moon,sam rockwell  kevin spacey  dominique mcelligott,"united kingdom, united states",R,"dramas, independent movies, sci-fi & fantasy",Sam Rockwell  Kevin Spacey  Dominique McElligott,"Movie R dramas, independent movies, sci-fi & fantasy united kingdom, united states sam rockwell  kevin spacey  dominique mcelligott"
Movie,moonlight,trevante rhodes  andré holland  janelle monáe,united states,R,"dramas, independent movies, lgbtq movies",Trevante Rhodes  André Holland  Janelle Monáe,"Movie R dramas, independent movies, lgbtq movies united states trevante rhodes  andré holland  janelle monáe"
Movie,moonwalkers,ron perlman  rupert grint  robert sheehan,"france, belgium",R,"action & adventure, comedies, international movies",Ron Perlman  Rupert Grint  Robert Sheehan,"Movie R action & adventure, comedies, international movies france, belgium ron perlman  rupert grint  robert sheehan"
Movie,moor,hameed sheikh  samiya mumtaz  shaz khan,"pakistan, united states",TV-14,"dramas, independent movies, international movies",Hameed Sheikh  Samiya Mumtaz  Shaz Khan,"Movie TV-14 dramas, independent movies, international movies pakistan, united states hameed sheikh  samiya mumtaz  shaz khan"
Movie,morris from america,markees christmas  craig robinson  lina keller,"germany, united states",R,"dramas, independent movies, international movies",Markees Christmas  Craig Robinson  Lina Keller,"Movie R dramas, independent movies, international movies germany, united states markees christmas  craig robinson  lina keller"
Movie,mortified nation,unknown,united states,TV-MA,documentaries,unknown,Movie TV-MA documentaries united states unknown
Movie,morya,santosh juvekar  chinmay mandlekar  pari telang,india,TV-14,"dramas, international movies",Santosh Juvekar  Chinmay Mandlekar  Pari Telang,"Movie TV-14 dramas, international movies india santosh juvekar  chinmay mandlekar  pari telang"
Movie,motu patlu: king of kings,saurav chakrabarty  vinay pathak,india,TV-Y7-FV,"children & family movies, comedies",Saurav Chakrabarty  Vinay Pathak,"Movie TV-Y7-FV children & family movies, comedies india saurav chakrabarty  vinay pathak"
Movie,mountain,unknown,australia,PG,"action & adventure, documentaries, international movies",unknown,"Movie PG action & adventure, documentaries, international movies australia unknown"
Movie,movie 43,greg kinnear  dennis quaid  common,united states,R,comedies,Greg Kinnear  Dennis Quaid  Common,Movie R comedies united states greg kinnear  dennis quaid  common
Movie,mr. church,eddie murphy  britt robertson  natascha mcelhone,united states,PG-13,dramas,Eddie Murphy  Britt Robertson  Natascha McElhone,Movie PG-13 dramas united states eddie murphy  britt robertson  natascha mcelhone
Movie,mr. deeds,adam sandler  winona ryder  peter gallagher,united states,PG-13,"comedies, romantic movies",Adam Sandler  Winona Ryder  Peter Gallagher,"Movie PG-13 comedies, romantic movies united states adam sandler  winona ryder  peter gallagher"
